num_word,num_sentence,num_pos_words,num_neg_words,num_pos_followed_by_neg,first_person,second_person,third_person,num_proper_nouns,num_conjunctions,num_superlatives,num_hedges,num_boosts,num_numbers,num_quotes,num_consecutive_upper
1606,76,6,29,22,13,7,51,122,73,5,54,5,46,0,8
429,17,1,1,1,1,0,8,51,13,0,18,3,8,0,1
2080,98,9,14,20,39,10,30,182,74,2,73,6,58,0,1
717,26,8,4,4,0,1,12,112,20,0,19,2,4,0,1
463,31,3,6,2,4,2,30,15,19,1,22,4,0,0,1
6,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0
305,14,0,2,3,2,2,7,28,9,0,13,1,6,0,1
683,33,8,3,8,8,1,16,172,20,2,18,5,35,0,1
10,1,0,0,0,0,0,0,9,0,0,1,0,0,0,1
748,48,0,9,1,5,1,20,129,17,1,24,3,35,0,1
954,41,0,11,8,3,3,20,80,21,0,37,6,22,0,1
479,19,3,9,1,18,1,21,96,20,1,18,3,18,0,2
1026,60,10,12,11,21,23,31,71,34,3,49,7,19,0,1
647,32,3,8,0,18,3,28,94,28,1,16,2,9,0,2
738,37,1,1,0,10,0,22,41,23,2,43,2,7,0,1
1205,58,4,15,16,2,2,28,77,37,2,52,3,20,0,1
786,28,2,6,6,11,5,8,52,30,0,18,7,6,0,1
1913,124,21,6,9,117,22,29,64,77,5,112,7,11,0,1
567,40,1,1,0,11,13,18,24,14,2,48,3,4,0,1
738,35,2,7,7,2,4,18,90,29,2,21,6,36,0,1
35,1,1,0,0,0,0,0,16,2,0,1,0,0,0,3
8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1026,42,6,7,3,5,3,19,212,48,4,35,4,18,0,2
1425,65,2,14,3,28,2,15,225,53,3,41,6,186,0,10
1647,113,23,27,14,25,16,44,148,64,0,63,10,5,0,7
1379,78,20,11,14,39,15,66,60,52,4,52,6,7,0,2
1092,69,10,9,11,7,9,40,123,46,2,38,10,16,0,13
478,15,2,17,3,1,0,17,47,13,1,15,5,12,0,1
271,13,0,8,1,5,1,8,36,12,0,8,0,1,0,1
10,1,0,0,0,0,1,0,4,0,0,0,0,1,0,1
870,29,3,2,1,3,0,14,130,38,1,20,7,5,0,1
7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
205,8,2,1,3,3,0,3,21,10,0,7,2,0,0,1
1203,63,6,19,8,15,16,15,92,46,11,85,5,15,0,1
492,29,6,1,0,5,2,24,34,10,0,25,5,1,0,1
424,27,0,4,1,2,0,5,47,13,2,11,3,2,0,2
549,20,4,1,1,0,5,6,54,15,1,20,5,4,0,1
192,11,0,3,1,1,2,7,21,7,0,7,1,1,0,1
1038,54,10,7,7,18,15,26,87,37,1,43,3,3,0,1
590,25,3,6,3,11,2,21,41,19,3,20,4,5,0,2
9,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
369,15,4,1,0,6,0,15,53,12,1,16,1,4,0,1
436,18,4,1,0,1,4,13,70,16,0,11,1,1,0,1
14,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0
1263,57,4,19,9,19,2,38,69,62,1,24,5,3,0,1
1146,39,11,21,9,11,1,24,68,31,2,53,19,15,0,1
520,17,2,14,4,0,1,9,58,11,0,26,4,6,0,1
6,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0
632,37,3,6,2,6,0,14,88,17,1,29,2,13,0,8
10,1,0,0,0,0,0,0,7,1,0,0,0,0,0,1
730,31,2,7,3,12,2,14,58,20,1,33,1,2,0,1
5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1345,64,6,38,5,23,12,38,224,45,3,50,7,9,0,16
7,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1
1538,90,17,7,11,16,9,58,132,56,2,63,13,17,0,1
1282,59,6,16,3,19,1,28,190,60,2,29,4,41,0,3
194,8,1,4,1,5,1,5,13,5,0,8,4,6,0,0
594,25,8,8,8,0,0,34,46,16,0,11,4,9,0,1
1115,33,3,16,4,3,0,30,182,38,1,32,3,4,0,1
460,22,2,3,4,8,2,24,16,18,0,30,4,1,0,1
952,54,1,7,3,0,0,12,80,9,2,37,6,6,0,4
1868,143,10,12,9,60,9,40,161,76,7,71,7,31,0,3
1033,52,2,3,9,17,0,28,101,24,4,36,3,45,0,1
588,22,2,4,5,1,0,10,29,19,1,21,3,1,0,1
2041,130,9,25,8,23,16,81,133,69,3,89,10,26,0,7
11,1,0,0,0,1,1,0,2,0,0,2,0,0,0,0
5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
481,20,2,5,1,7,9,11,104,19,1,22,3,14,0,2
1408,65,6,4,12,16,0,33,184,52,2,34,4,21,0,1
1467,65,5,4,5,61,16,66,68,56,3,70,10,8,0,2
1213,67,3,9,4,18,35,45,72,43,0,47,5,22,0,1
608,28,2,2,0,3,4,19,52,20,1,26,5,6,0,1
397,19,4,14,6,1,0,13,51,9,0,10,3,4,0,1
1666,61,4,17,9,23,0,53,192,73,2,41,16,10,0,1
456,23,2,6,2,10,4,8,112,12,1,15,4,24,0,2
8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1264,145,17,32,11,10,0,105,160,42,5,22,10,28,0,2
1153,130,5,11,13,15,0,37,167,37,2,22,6,16,0,2
1078,43,8,12,7,21,3,32,206,54,3,37,4,30,0,11
1286,76,11,14,5,49,17,39,76,45,3,44,9,36,0,3
430,21,3,7,5,6,6,22,30,23,2,31,3,0,0,1
754,38,2,4,4,14,1,19,58,37,3,38,2,15,0,1
864,28,7,1,3,10,0,10,130,39,4,15,8,59,0,1
1680,97,3,21,9,25,7,60,188,65,2,61,19,18,0,12
259,16,4,2,3,2,1,8,30,10,3,9,0,9,0,1
1337,71,2,3,5,20,8,51,60,39,2,74,5,10,0,1
536,20,3,3,1,11,11,24,45,15,0,24,2,4,0,1
931,46,2,5,4,11,4,34,61,40,0,52,7,4,0,1
523,23,0,1,0,12,1,9,85,18,0,12,11,0,0,2
5789,374,37,86,49,136,73,189,601,209,12,220,45,142,0,18
1101,48,5,20,5,18,3,27,65,40,2,43,4,10,0,1
602,29,2,1,0,0,0,13,86,18,0,16,2,32,0,2
1173,53,4,10,13,31,12,29,130,47,1,36,5,4,0,3
1003,43,2,7,1,1,1,26,60,34,2,54,5,25,0,2
2310,116,23,28,17,46,28,57,156,83,6,120,11,10,0,4
1266,64,4,22,7,16,1,24,109,30,12,28,2,72,0,1
2046,156,18,8,5,56,30,72,163,63,3,90,16,9,0,7
905,53,4,1,5,9,3,21,118,36,0,30,3,22,0,2
1232,79,9,20,10,5,4,57,34,44,3,45,5,2,0,2
740,28,6,12,5,12,2,16,87,14,1,23,5,10,0,1
1056,34,1,16,8,10,1,43,130,35,4,50,7,18,0,1
162,9,1,1,1,1,2,2,48,4,1,5,2,2,0,2
506,29,2,4,4,16,11,18,29,19,2,20,5,2,0,1
947,49,7,7,4,3,2,15,123,25,1,25,5,47,0,1
890,38,1,30,15,9,3,23,111,16,1,39,10,31,0,1
1113,95,11,4,6,10,11,46,97,46,0,60,7,7,0,8
897,31,4,3,5,13,2,26,92,35,1,40,7,20,0,3
1925,73,6,32,10,27,2,33,199,92,2,90,13,11,0,3
292,12,1,3,1,0,0,6,49,6,0,5,2,4,0,1
745,30,6,14,10,2,0,27,86,26,3,35,3,10,0,1
9,1,0,0,0,1,0,0,6,0,0,0,0,0,0,1
626,39,2,2,3,10,17,21,45,20,1,32,3,7,0,1
427,20,2,3,2,0,0,8,67,13,1,15,1,7,0,1
1316,56,3,11,5,18,3,22,105,33,1,46,6,53,0,4
1192,70,2,8,5,23,18,30,96,35,2,50,10,20,0,1
99,5,0,1,1,0,4,3,15,1,0,3,2,2,0,0
6234,289,39,51,38,105,50,191,243,277,15,258,66,45,0,8
2790,174,12,31,20,62,28,80,267,92,6,114,22,52,0,7
225,17,0,2,0,3,5,17,50,6,0,12,3,0,0,29
12,1,0,1,0,0,0,0,5,0,0,1,0,0,0,0
475,24,3,7,3,1,2,14,21,15,1,25,4,4,0,1
1450,49,0,12,9,2,1,26,119,41,4,63,9,39,0,1
124,9,1,1,0,5,1,3,18,6,0,6,3,0,0,1
11,1,0,0,0,1,0,0,5,0,0,0,0,0,0,1
557,25,4,11,7,4,1,14,80,12,3,18,3,13,0,1
1511,78,7,23,18,40,1,28,186,85,3,26,3,76,0,5
374,21,0,1,1,4,11,4,26,13,0,13,1,11,0,1
604,24,3,10,5,5,0,6,102,19,1,24,3,1,0,1
900,38,4,3,4,2,3,12,58,36,1,44,5,0,0,1
1091,37,6,32,7,4,1,17,148,42,3,33,11,13,0,1
518,21,0,2,4,7,3,8,45,25,0,14,3,2,0,1
577,34,1,5,6,7,3,27,56,17,0,16,2,11,0,5
1435,57,7,4,5,1,2,38,212,30,3,24,6,18,0,1
339,11,2,8,4,3,0,8,60,5,0,8,0,5,0,1
883,61,9,13,12,17,10,15,71,27,5,44,4,13,0,1
208,9,1,4,1,3,0,4,38,10,0,7,2,2,0,1
167,9,0,1,0,0,0,4,11,2,0,1,0,8,0,0
969,51,4,25,8,26,1,33,51,33,3,44,8,67,0,1
1602,85,5,17,4,6,7,83,216,34,1,35,8,8,0,1
940,37,4,12,7,17,4,28,163,37,3,24,8,13,0,32
708,31,16,2,4,7,0,30,111,22,2,15,5,13,1,1
281,9,0,3,0,9,0,4,42,2,1,4,0,16,1,1
568,21,4,1,4,0,0,19,96,18,0,5,1,11,0,1
164,5,0,2,0,0,0,11,7,4,0,1,0,13,0,0
296,11,1,1,2,4,0,9,49,9,0,8,0,5,1,1
572,21,0,3,2,3,0,7,61,21,2,14,0,18,1,2
614,23,9,2,2,4,0,24,95,24,0,4,1,43,1,1
328,17,2,0,2,3,0,7,40,8,1,9,0,15,1,1
645,25,1,5,2,1,0,13,63,17,0,5,1,12,1,1
704,31,6,1,1,11,1,16,68,26,1,25,5,12,1,1
362,12,3,1,0,1,0,19,48,9,0,7,2,8,1,1
245,11,1,1,0,7,0,12,39,8,0,4,0,3,1,1
349,15,2,1,0,0,0,6,63,5,0,7,0,16,1,1
9,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0
68,2,2,1,0,3,0,1,16,4,0,0,0,1,1,1
90,3,0,1,0,0,0,1,25,1,0,1,1,0,0,1
295,11,0,7,0,0,0,7,27,8,0,12,0,13,1,1
26,1,0,1,0,0,0,0,3,1,0,0,0,2,0,1
145,6,0,2,1,4,0,3,25,2,0,0,0,3,0,1
51,2,0,0,0,0,0,0,10,1,0,0,0,9,0,1
368,16,3,8,2,1,0,7,56,2,0,6,1,12,1,1
182,7,2,1,1,2,0,4,18,4,2,3,0,11,1,1
208,10,2,0,0,2,0,8,34,10,0,6,2,5,1,1
779,34,2,9,2,4,0,15,76,21,2,28,2,21,1,1
31,1,1,0,0,1,0,0,4,1,0,1,1,1,1,1
69,2,0,0,0,4,0,1,7,1,0,3,0,1,1,0
10,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
372,13,0,3,3,14,0,6,38,10,0,11,3,8,1,1
621,28,6,0,1,22,0,20,80,17,1,16,4,23,1,2
420,19,11,1,0,0,0,23,51,18,1,10,1,28,1,0
11,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1
333,12,0,2,1,0,0,5,22,12,4,6,0,9,1,0
10,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
436,19,2,4,1,5,0,17,49,8,0,7,1,7,1,1
666,25,4,1,1,4,0,37,86,15,1,13,1,17,1,1
278,12,0,1,3,7,1,4,36,7,0,10,2,3,1,1
549,25,9,4,6,11,3,27,65,13,0,14,1,13,1,1
507,20,0,10,0,2,0,10,50,13,4,5,0,13,1,1
128,5,2,0,0,0,0,2,17,2,0,0,0,0,0,0
10,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
163,8,0,2,0,0,0,2,23,5,1,0,0,9,1,1
460,18,7,2,2,2,0,4,73,13,0,7,1,26,1,1
58,3,2,0,0,1,0,2,8,0,0,1,0,0,1,1
26,1,0,1,0,0,0,0,4,1,0,0,0,1,0,0
27,1,0,0,0,0,0,1,5,1,1,1,0,0,0,1
215,9,0,0,2,6,1,4,38,4,1,8,0,3,1,1
324,14,6,2,1,8,0,7,42,9,1,5,0,3,1,1
45,2,0,1,0,1,0,3,5,0,0,0,1,0,1,1
164,6,0,7,1,0,0,2,23,0,0,0,0,6,1,1
39,2,1,0,0,0,0,0,10,0,0,0,0,3,0,0
298,13,0,0,0,2,0,6,56,15,0,12,2,2,1,0
101,5,1,0,0,3,1,4,6,5,0,0,0,1,1,1
279,10,0,7,2,1,0,6,22,6,1,11,0,7,1,0
361,16,1,7,1,13,0,14,57,9,1,2,0,0,1,1
231,11,4,1,2,15,1,10,30,4,0,10,3,3,1,1
107,4,1,0,1,0,0,1,15,3,1,0,0,6,0,1
43,2,1,0,0,0,0,0,12,1,0,0,0,3,0,0
299,11,0,1,0,0,0,4,27,11,1,6,2,8,1,1
385,14,0,14,1,5,0,5,30,9,3,5,0,18,1,1
589,23,2,6,2,6,0,21,72,12,0,14,3,13,1,1
372,15,1,3,2,8,1,8,72,14,0,10,1,2,1,1
12,1,1,0,0,0,0,0,8,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0
153,3,0,0,0,0,0,0,117,1,0,0,0,9,0,1
699,28,1,13,6,1,0,21,54,25,3,18,0,18,1,1
24,1,0,0,0,0,0,0,6,2,0,1,0,0,0,0
190,7,0,1,0,0,0,4,20,5,1,5,0,2,1,1
254,10,0,7,1,5,0,5,29,7,1,8,0,11,1,1
11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
562,21,19,1,0,7,0,13,112,20,2,13,0,20,1,1
317,14,0,3,0,2,0,5,34,11,0,2,2,17,1,2
314,14,3,1,0,5,0,12,32,6,4,9,1,10,1,1
10,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
10,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0
126,5,0,1,0,0,0,2,13,7,0,2,0,0,1,0
136,6,0,1,0,0,0,1,16,4,0,4,0,6,0,1
285,10,2,0,0,2,0,5,43,9,1,5,1,10,1,1
294,12,7,1,1,11,0,7,28,8,0,4,2,5,1,1
134,6,3,0,1,1,1,6,20,1,0,4,1,2,1,1
33,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0
8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
270,10,1,5,2,9,1,12,26,9,1,8,2,9,1,1
671,27,4,7,5,6,3,11,53,26,1,19,1,6,1,1
141,5,2,2,1,1,0,1,26,4,0,2,1,4,1,1
490,23,3,5,1,4,0,21,49,12,1,14,0,6,1,1
338,16,2,0,0,1,0,1,54,10,4,5,0,23,1,1
35,2,1,0,0,0,0,0,6,0,0,1,0,7,0,1
259,11,1,2,1,3,0,6,34,5,2,9,1,6,1,1
154,9,7,0,0,14,0,13,13,4,3,9,1,2,1,1
326,13,2,0,2,0,0,6,89,13,0,1,2,9,1,1
449,16,0,2,0,0,0,11,79,13,1,9,0,7,0,1
68,3,0,0,0,0,0,3,5,1,0,1,0,3,0,0
31,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0
230,10,0,9,0,0,0,4,26,2,1,4,0,12,0,1
52,2,1,1,1,0,0,2,14,1,0,0,0,1,0,1
326,12,2,1,1,4,0,8,34,19,0,11,1,6,1,1
235,10,1,7,1,0,0,1,19,6,1,3,0,6,1,0
593,22,1,4,6,5,0,12,111,21,1,18,3,1,1,1
205,8,0,1,0,2,0,4,12,7,0,4,0,14,1,0
607,33,26,1,1,5,0,26,109,13,4,4,1,30,1,1
249,10,2,1,0,3,0,20,27,10,0,7,1,3,1,1
624,21,4,0,2,4,0,16,171,13,1,4,0,17,1,1
302,17,1,2,3,9,0,6,20,4,3,8,0,2,1,1
614,25,1,4,0,7,1,22,67,11,4,15,2,11,1,1
469,20,2,4,0,1,0,22,60,14,1,7,1,5,1,1
203,7,0,3,4,2,0,4,25,4,0,4,0,0,1,1
367,15,0,3,2,1,0,30,39,8,1,8,1,17,1,0
77,4,0,0,0,0,0,2,9,3,0,1,0,1,0,1
320,14,0,0,1,1,0,13,19,10,0,7,0,0,1,1
400,17,2,1,2,0,0,15,53,16,0,2,0,22,0,0
220,7,1,1,0,0,0,5,20,4,1,6,0,10,1,1
359,14,1,3,1,7,0,6,59,10,1,8,1,6,1,1
575,26,3,5,2,7,0,18,52,25,0,10,0,11,1,1
252,11,0,2,2,1,0,2,28,5,1,2,0,11,1,1
72,4,1,1,0,0,0,1,20,3,0,0,0,0,1,0
407,20,3,3,1,10,0,13,71,13,1,16,4,1,1,1
275,10,11,0,0,4,0,7,39,4,2,5,3,7,1,1
133,7,0,0,0,2,0,5,13,1,0,2,0,5,1,1
29,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1
468,18,0,6,1,2,4,14,17,20,1,10,0,9,1,1
294,13,0,5,4,0,0,3,28,8,1,2,0,3,1,1
8,1,0,0,0,0,0,0,5,0,0,0,0,0,0,3
606,26,2,13,0,7,1,24,67,21,1,9,1,12,1,1
187,7,1,0,0,0,0,3,25,1,0,4,0,1,0,0
485,24,7,0,1,24,0,26,45,16,2,16,7,7,1,1
168,7,0,0,0,0,0,2,27,5,1,4,2,7,1,1
162,6,0,1,1,3,0,7,26,4,0,4,1,2,1,1
577,26,2,5,2,3,5,16,31,24,1,14,1,5,1,1
133,4,0,0,0,4,0,3,34,2,0,3,0,4,0,1
191,8,1,3,3,0,0,6,20,7,1,2,0,4,1,1
11,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
184,8,0,0,0,0,0,6,23,5,1,5,0,3,1,0
797,29,9,1,2,13,1,62,65,24,1,33,4,15,1,1
70,3,0,1,0,0,0,1,13,1,0,0,0,1,0,0
302,12,1,0,2,1,0,6,35,5,2,11,1,13,1,1
261,9,0,0,1,10,0,7,35,8,0,6,1,8,1,1
312,13,4,0,0,1,0,2,59,12,0,7,0,10,1,1
157,6,3,0,0,0,0,4,15,3,3,3,0,18,0,1
639,27,24,5,3,2,0,24,99,17,1,12,3,11,1,1
592,25,4,8,2,0,1,17,57,16,1,21,1,10,1,1
199,6,0,2,0,5,0,10,22,4,1,0,0,2,1,1
225,9,0,1,1,1,0,8,46,8,0,2,0,4,1,1
328,16,4,7,4,2,0,15,33,8,1,9,0,9,1,1
7,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0
92,5,0,0,0,6,0,1,15,3,0,1,0,0,1,1
279,10,4,4,5,4,0,1,16,6,0,9,0,6,0,0
240,9,0,3,1,0,0,3,28,7,0,2,0,2,0,0
212,8,0,3,0,0,0,6,33,1,0,0,0,8,1,1
194,8,4,0,1,3,0,5,41,7,0,2,2,12,1,1
629,31,1,6,1,6,0,16,58,11,7,8,1,18,1,1
700,25,0,3,3,8,0,24,104,27,0,15,2,9,1,1
460,20,4,1,1,13,0,15,66,17,1,11,1,20,1,1
242,9,13,1,0,2,0,8,53,9,0,1,0,6,1,1
11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,21,1,2,1,5,0,22,49,12,0,12,1,0,1,1
173,9,1,0,0,7,0,5,20,5,0,2,1,1,1,1
395,13,0,3,2,2,0,4,31,14,1,13,1,14,1,1
32,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0
164,6,0,2,0,0,0,3,31,6,0,0,0,9,0,1
445,17,9,3,4,14,2,24,32,20,0,23,2,7,1,1
350,12,1,3,1,1,0,5,34,11,1,10,1,2,1,1
7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
209,9,1,0,0,0,0,6,23,6,0,5,0,16,0,1
644,26,2,1,1,3,0,14,78,16,0,11,1,2,1,1
8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
12,1,0,0,0,1,0,1,3,0,0,1,0,0,1,1
243,10,1,1,0,1,0,3,32,4,1,5,0,6,1,1
8,1,0,0,0,0,0,0,5,0,0,0,0,0,0,3
31,1,0,0,0,0,0,0,2,0,0,1,0,4,0,0
615,23,4,16,1,10,3,13,87,23,5,8,0,12,1,1
339,14,0,6,2,0,0,5,31,7,2,8,1,9,1,1
415,16,2,4,3,1,0,8,44,19,2,10,0,5,1,1
593,20,11,2,2,12,0,10,93,15,0,20,5,5,1,1
216,10,5,1,0,0,0,2,17,3,0,5,0,8,1,1
196,6,1,4,0,3,0,2,18,4,1,6,1,4,1,1
700,32,4,3,7,8,0,19,95,14,1,15,2,7,1,1
375,16,0,11,1,0,0,20,50,7,0,4,0,10,1,1
699,29,15,2,1,3,0,20,73,26,2,25,3,19,1,1
474,22,0,15,1,7,7,13,50,17,1,16,0,11,1,1
299,11,7,2,0,4,0,10,52,4,2,2,0,22,1,2
665,21,9,3,2,6,0,9,100,13,1,7,1,7,1,1
110,4,1,0,0,0,0,1,25,1,0,3,1,6,0,0
337,18,1,5,2,0,0,6,54,7,0,9,0,22,1,1
246,13,1,5,2,0,0,4,43,4,0,8,0,16,0,1
388,14,2,1,0,0,0,10,49,12,1,3,3,3,1,1
22,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
466,14,5,10,3,1,0,4,53,13,0,15,1,5,1,1
29,1,0,0,0,0,0,0,2,1,0,0,0,3,0,1
63,4,0,0,2,0,0,1,11,1,0,0,1,0,0,1
335,12,1,1,1,5,0,14,59,8,0,9,3,4,1,1
531,20,1,3,0,0,0,8,53,13,1,13,0,14,1,1
104,5,0,2,0,0,0,2,8,2,0,0,0,2,1,1
153,6,0,6,0,0,0,5,25,6,0,1,0,2,0,1
11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
718,29,12,9,5,13,2,27,91,19,1,9,1,13,1,1
228,10,0,7,4,0,0,3,24,9,0,5,0,5,1,1
11,1,0,0,0,1,0,0,1,1,0,2,0,0,0,1
168,5,0,3,0,0,0,1,29,5,0,1,1,3,0,0
343,17,1,6,4,2,0,5,44,13,0,10,0,3,1,1
631,27,1,8,3,8,0,11,109,24,0,11,2,4,1,2
416,16,2,12,1,0,0,6,80,18,1,9,2,8,1,2
8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
233,8,1,0,0,0,0,2,41,10,1,2,0,1,1,0
189,9,2,1,0,1,0,2,17,3,0,2,0,3,1,1
604,26,3,5,5,3,0,12,92,17,2,14,2,7,1,1
417,15,0,0,3,10,0,15,39,16,0,13,0,18,1,1
229,8,2,2,0,0,0,3,21,3,0,4,0,5,1,1
492,19,1,0,1,0,0,11,100,12,0,10,2,9,1,1
7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
708,33,0,8,3,8,0,14,68,24,3,13,3,3,1,1
566,22,5,4,1,5,0,14,71,22,2,5,1,15,1,0
438,16,2,1,3,2,0,12,76,9,0,9,4,10,1,1
256,8,2,5,3,4,0,6,47,4,2,4,1,3,0,1
306,13,0,5,0,3,0,3,34,15,1,3,1,6,1,1
721,28,7,5,0,1,2,19,93,16,2,14,0,7,1,1
10,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
465,34,11,0,2,20,1,11,64,16,1,9,4,7,1,0
170,7,0,0,0,2,0,2,17,5,0,0,1,5,1,0
157,6,0,1,1,0,0,5,27,7,0,4,0,1,0,1
433,18,4,0,2,0,0,8,105,11,0,2,1,27,0,1
271,12,1,3,1,1,0,8,31,4,0,3,0,8,1,1
352,14,2,0,0,0,0,10,50,9,3,0,0,18,0,1
250,10,2,3,5,0,0,7,29,7,2,7,0,6,1,1
323,15,1,0,2,12,0,9,33,13,0,9,1,9,1,1
119,5,2,0,1,0,0,2,14,1,0,2,0,5,1,1
225,10,0,4,3,2,0,4,32,4,0,5,1,4,1,1
486,18,1,8,2,4,0,12,29,17,1,22,2,4,1,1
123,5,0,8,1,0,0,1,17,1,0,1,0,3,1,1
267,9,0,4,0,0,0,5,23,7,0,6,0,11,0,1
184,8,2,1,2,0,0,2,26,4,0,2,0,3,0,1
597,26,0,8,1,5,0,24,96,19,0,9,1,21,1,1
259,10,3,0,1,2,0,4,18,13,0,14,3,2,1,1
32,1,0,0,0,0,0,0,9,0,0,0,0,4,0,2
233,9,0,1,0,1,0,1,26,3,0,3,1,7,1,0
599,22,0,6,0,11,0,16,97,17,0,7,1,10,1,1
493,21,12,1,1,4,0,13,85,19,3,7,1,16,1,1
361,15,2,8,0,0,0,8,54,7,1,2,1,9,1,1
622,25,3,2,2,3,0,37,65,13,1,16,2,8,1,2
89,4,0,0,0,0,0,3,20,0,0,1,0,6,0,1
173,8,2,2,0,3,0,2,29,9,1,3,0,4,1,1
425,24,1,3,0,14,0,33,64,12,1,13,5,13,1,1
258,14,1,0,0,2,0,10,31,2,2,6,0,15,1,1
141,4,0,1,1,0,0,2,6,1,0,4,1,0,1,0
521,21,4,6,2,0,0,12,39,14,2,11,0,31,1,1
266,12,0,2,1,4,0,8,25,7,2,12,1,8,1,1
330,14,0,8,1,4,0,10,27,11,0,4,0,5,1,1
277,9,0,0,3,2,0,3,26,10,0,6,0,11,1,1
430,15,0,10,0,0,0,6,40,11,1,9,1,13,1,1
273,9,2,1,3,4,1,3,50,9,0,8,0,13,1,1
536,22,5,3,5,10,0,4,53,14,3,12,2,44,1,1
12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
345,14,1,4,0,0,1,10,55,7,0,8,0,8,1,1
418,15,1,8,3,3,0,12,52,13,1,9,3,10,1,1
31,1,0,0,0,0,0,0,6,0,0,0,0,1,1,1
324,15,1,15,4,2,0,6,29,8,0,6,0,6,1,1
317,13,0,2,0,0,0,12,46,3,0,8,0,9,1,1
366,16,1,0,1,0,0,10,45,10,4,10,0,15,1,1
5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
239,12,4,1,1,5,0,9,28,12,0,4,1,6,1,1
295,9,1,1,0,0,0,10,39,8,0,6,0,3,1,1
196,8,0,1,1,3,0,7,23,7,0,2,1,3,1,1
435,16,4,2,2,0,1,17,57,6,1,6,0,19,1,1
337,18,1,0,0,4,0,3,85,6,1,7,0,31,1,1
621,23,4,0,7,0,0,10,74,12,3,19,0,22,1,1
79,3,0,0,3,0,0,0,5,0,0,0,0,2,0,0
350,11,5,0,1,3,0,15,61,12,1,10,1,1,1,1
32,1,0,1,0,0,0,1,10,0,0,0,1,0,0,0
56,3,2,0,0,0,0,2,19,0,0,0,0,3,0,1
446,14,1,1,1,1,0,1,74,21,4,6,2,34,1,1
191,1,2,4,0,0,0,2,53,2,0,2,0,33,1,1
386,16,1,9,1,6,0,14,41,15,0,6,2,11,1,1
455,16,1,8,5,3,0,20,38,18,1,13,0,8,1,1
152,8,0,3,0,0,0,2,10,3,0,3,0,6,1,0
30,1,0,1,0,0,0,2,5,0,0,0,0,1,0,0
176,6,1,0,1,5,0,2,30,4,0,6,0,16,1,1
137,6,0,5,1,4,0,2,22,7,0,0,0,1,1,1
150,5,0,4,1,0,0,4,13,4,0,4,0,1,1,1
225,8,1,1,0,2,0,6,42,9,0,3,0,2,1,1
19,1,0,0,0,0,0,0,9,0,0,0,0,4,0,0
351,15,1,6,8,2,0,2,25,6,3,2,0,23,1,1
212,7,0,0,0,0,0,3,31,6,3,3,0,7,1,1
18,1,0,0,0,0,0,0,7,0,0,0,0,5,0,1
209,7,0,3,1,0,0,7,10,4,0,9,0,6,0,0
55,2,0,0,0,0,0,0,3,0,0,2,0,3,0,0
11,1,0,0,0,1,0,0,2,0,0,1,0,0,1,1
155,7,2,0,0,7,0,5,21,7,0,4,2,4,1,1
219,11,0,2,2,4,0,5,14,5,1,8,0,7,1,1
181,6,0,2,0,0,0,2,15,3,4,4,0,15,0,1
467,21,7,2,4,11,0,20,58,17,3,17,2,17,1,1
7,1,1,0,0,0,0,0,2,0,0,1,0,0,1,0
29,1,2,0,0,0,0,1,11,0,0,0,0,5,0,1
282,11,0,3,5,0,0,3,11,4,1,5,1,6,1,1
